Date,Price,Open,High,Low,Volume,Chg%,Log_Price,Mean_12,First_Diff
2019-10-03,38012,37583,38215,37583,380,1.7,10.545657178331206,10.53755869325983,0.016846357364233455
2019-10-04,38002,37948,38215,37879,150,-0.03,10.545394068902477,10.537574044743046,-0.00026310942872953547
2019-10-07,37978,38225,38302,37765,15800,-0.06,10.544762323685362,10.537884010146913,-0.000631745217114954
2019-10-08,38242,38179,38400,38179,10520,0.7,10.551689667052905,10.53913544974104,0.006927343367543415
2019-10-09,38384,38279,38418,38154,20030,0.37,10.555395985079477,10.540702385663463,0.003706318026571509
2019-10-10,38120,38400,38434,38030,20640,-0.69,10.548494357768138,10.541173723103274,-0.006901627311338032
2019-10-11,37839,38050,38263,37736,27080,-0.74,10.541095595755303,10.540620580021391,-0.0073987620128352916
2019-10-14,38250,37795,38286,37757,21990,1.09,10.551898839254681,10.542113170359663,0.010803243499378112
2019-10-15,38067,38259,38406,38021,23550,-0.48,10.547103044065024,10.542759270642597,-0.004795795189657781
2019-10-16,38248,38175,38271,37980,26510,0.48,10.551846550305939,10.543948607170881,0.004743506240915352
2019-10-17,38216,38190,38250,38001,20290,-0.08,10.551009555069799,10.54692983218644,-0.0008369952361402255
2019-10-18,38121,38179,38212,38025,16230,-0.25,10.548520590372645,10.548572312970245,-0.0024889646971537616
2019-10-21,37969,38098,38144,37940,10410,-0.4,10.544525316297522,10.548477991134106,-0.003995274075123234
2019-10-22,38025,37901,38060,37900,13840,0.15,10.545999117127494,10.548528411819523,0.0014738008299719496
2019-10-23,38124,38090,38249,38090,12600,0.26,10.548599284057516,10.548848158517204,0.0026001669300228514
2019-10-24,38452,38175,38475,38109,14660,0.86,10.557165989185707,10.549304518694937,0.008566705128190577
2019-10-25,38362,38450,38690,38325,19570,-0.23,10.554822665281634,10.549256742045117,-0.0023433239040731024
2019-10-27,38280,38277,38345,38250,670,-0.21,10.55268284556689,10.549605782695012,-0.0021398197147437514
2019-10-28,38103,38388,38388,38070,7520,-0.46,10.548048298172429,10.550185174563106,-0.004634547394461563
2019-10-29,38110,38063,38194,37988,11170,0.02,10.548231993867907,10.549879604114208,0.00018369569547793674
2019-10-30,38369,38194,38384,38078,6370,0.68,10.555005120873751,10.550538110514937,0.00677312700584487
2019-10-31,38842,38300,38898,38300,2300,1.23,10.567257414385397,10.551822349188225,0.012252293511645362
2019-11-01,38652,38759,38800,38518,720,-0.49,10.5623537991192,10.552767702859008,-0.004903615266197647
2019-11-04,38734,39500,39500,38645,180,0.21,10.564473046287677,10.55409707418526,0.002119247168478111
2019-11-05,38458,38839,39049,38300,170,-0.71,10.557322015710533,10.55516346580301,-0.0071510305771447236
2019-11-06,38239,37980,38273,37957,20310,-0.57,10.55161121619579,10.55563114072537,-0.005710799514742959
2019-11-07,37595,38188,38245,37536,27880,-1.68,10.534626341812126,10.554466728871587,-0.01698487438366314
2019-11-08,37705,37655,37880,37488,27500,0.29,10.537547990636748,10.552831895659173,0.0029216488246213146
2019-11-11,37688,37710,37850,37532,17280,-0.05,10.537097020379877,10.551354758584027,-0.00045097025687113046
2019-11-12,37740,37650,37800,37542,12900,0.14,10.53847581892254,10.550170839696998,0.0013787985426638727
2019-11-13,38107,37820,38150,37800,23100,0.97,10.548153271273168,10.550179587455393,0.009677452350628002
2019-11-14,38269,38106,38295,38060,20590,0.43,10.552395447950312,10.55052654196226,0.004242176677143661
2019-11-15,38002,38236,38236,37922,17270,-0.7,10.545394068902477,10.549725620964653,-0.007001379047835599
2019-11-18,38228,37943,38249,37810,23230,0.59,10.55132351038607,10.548397795631375,0.005929441483592868
2019-11-19,38206,38223,38230,37920,24870,-0.06,10.550747850323598,10.547430633231743,-0.0005756600624717834
2019-11-20,38155,38218,38325,38020,23560,-0.13,10.549412089723733,10.546175553518081,-0.0013357605998649547
2019-11-21,37971,38156,38200,37945,20030,-0.48,10.544577989460558,10.545113551330582,-0.0048341002631744345
2019-11-22,37927,37975,38150,37905,20370,-0.12,10.543418538488748,10.544430828188329,-0.0011594509718104717
2019-11-25,37782,37891,37905,37736,14900,-0.38,10.539588077716799,10.544844306180385,-0.0038304607719492623
2019-11-26,37775,37747,37830,37615,15750,-0.02,10.53940278714094,10.544998872555736,-0.00018529057585858766
2019-11-27,37578,37753,37753,37530,11790,-0.52,10.534174051753467,10.544755291836868,-0.005228735387472483
2019-11-28,37780,37511,37837,37511,9500,0.54,10.5395351410555,10.54484356868128,0.005361089302033051
2019-11-29,37961,37770,38070,37711,4270,0.48,10.544314595896374,10.544523679066549,0.004779454840873498
2019-12-02,37915,38240,38240,37715,890,-0.12,10.543102091135037,10.543749232665276,-0.0012125047613373852
2019-12-03,38267,37874,38400,37840,150,0.93,10.552343184962949,10.544328325670314,0.00924109382791194
2019-12-04,38188,38563,38563,38081,50,-0.21,10.550276609117924,10.544241083897969,-0.002066575845024232
2019-12-05,38095,38245,38245,37800,30,-0.24,10.54783831890711,10.543998622946594,-0.0024382902108150972
2019-12-06,37748,38087,38170,37711,16890,-0.91,10.538687773141223,10.543104929898051,-0.00915054576588581
2019-12-09,37638,37774,37774,37610,9220,-0.29,10.535769457324799,10.542370885553407,-0.002918315816424766
2019-12-10,37604,37604,37728,37550,12400,-0.09,10.534865706698442,10.54165814957088,-0.0009037506263567252
2019-12-11,37693,37602,37741,37554,10900,0.24,10.537229679803534,10.541461616411441,0.0023639731050923984
2019-12-12,37559,37749,38044,37500,22610,-0.36,10.533668308899614,10.540983743224665,-0.003561370903920391
2019-12-13,37776,37512,37810,37400,21940,0.58,10.539429259325294,10.541421677188984,0.005760950425679923
2019-12-16,37873,37740,37948,37735,13050,0.26,10.541993736136895,10.541626560112432,0.002564476811601324
2019-12-17,37961,37863,37987,37850,11990,0.23,10.544314595896374,10.541626560112432,0.0023208597594788216
2019-12-18,37932,37937,37994,37817,12090,-0.08,10.543550362003618,10.541663916018148,-0.0007642338927560388
2019-12-19,38110,37998,38140,37880,13070,0.47,10.548231993867907,10.541321316760227,0.0046816318642886046
2019-12-20,38002,38076,38120,37965,12050,-0.28,10.545394068902477,10.54091443840894,-0.0028379249654300054
2019-12-23,38231,37999,38270,37999,10200,0.6,10.551401983816316,10.541211410484708,0.00600791491383923
2019-12-24,38624,38240,38644,38240,13880,1.03,10.561629123897259,10.543123189714377,0.010227140080942831
2019-12-26,38767,38650,38816,38619,16480,0.37,10.565324648253958,10.545586122291807,0.0036955243566989537
2019-12-27,38978,38805,38995,38685,11520,0.54,10.570752663381969,10.548576702015433,0.0054280151280110545
2019-12-30,38823,38993,38994,38701,5570,-0.4,10.566768133489779,10.551038239822622,-0.00398452989218967
2019-12-31,38999,39019,39099,38869,630,0.45,10.571291283757406,10.554173487727438,0.004523150267626619
2020-01-01,38938,38980,39067,38900,120,-0.16,10.569725916538856,10.556698209161901,-0.0015653672185500511
2020-01-02,39220,38953,39685,38905,250,0.72,10.576942099750337,10.559610572796354,0.0072161832114812086
2020-01-03,39925,39520,40002,39486,210,1.8,10.594757973083214,10.563814187561924,0.01781587333287682
2020-01-06,40448,40250,41049,40250,33170,1.31,10.60777247750653,10.5691660305205,0.013014504423315643
2020-01-07,40635,40280,40666,40181,27470,0.46,10.612385043187306,10.574512117963783,0.004612565680776726
2020-01-08,40078,40792,41270,39893,47710,-1.37,10.598582834314088,10.578944515081417,-0.01380220887321748
2020-01-09,39806,40165,40165,39594,27520,-0.68,10.591772933679167,10.582308760903322,-0.006809900634921817
2020-01-10,39849,39721,39888,39550,26620,0.11,10.592852589800613,10.584910716395267,0.0010796561214458933
2020-01-13,39541,39801,39801,39510,20340,-0.77,10.585093387249515,10.586558111311565,-0.007759202551097744
2020-01-14,39443,39500,39525,39280,19100,-0.25,10.582611870732505,10.587546378590776,-0.0024815165170100073
2020-01-15,39598,39600,39699,39464,18190,0.39,10.586533890916645,10.589193525043015,0.003922020184139896
2020-01-16,39676,39562,39762,39562,15820,0.2,10.588501749865884,10.590627730552056,0.001967858949239343
2020-01-17,39920,39749,39959,39684,15500,0.61,10.5946327304254,10.592703298375932,0.006130980559516885
2020-01-20,39927,39990,39990,39870,10010,0.02,10.594808065754666,10.594192128876294,0.0001753353292652804
2020-01-21,39892,40000,40150,39660,24670,-0.09,10.593931081521758,10.594123221246173,-0.0008769842329083843
2020-01-22,39893,39813,39939,39736,15260,0.0,10.593956148890312,10.592971860528154,2.5067368554232416e-05
2020-01-23,40255,39917,40274,39806,21340,0.91,10.60298949873408,10.592188898490386,0.00903334984376869
2020-01-24,40322,40139,40399,39929,23430,0.17,10.604652504689657,10.592694704355017,0.0016630059555762244
2020-01-27,40557,40400,40721,40400,20090,0.58,10.610463671032514,10.59425226580113,0.005811166342857277
2020-01-28,40200,40523,40561,40130,19400,-0.88,10.601622274607113,10.594983072868338,-0.008841396425401271
2020-01-29,40321,40100,40380,40023,13240,0.3,10.604627704024997,10.596610932599628,0.0030054294178842866
2020-01-30,40897,40400,40990,40400,4950,1.43,10.618811989707426,10.599627609180871,0.014184285682429021
2020-01-31,41012,40490,41161,40490,1150,0.28,10.621619985789982,10.602551450420316,0.002807996082555775
2020-02-01,41099,41249,41315,40901,7330,0.21,10.623739069288082,10.605487893705499,0.0021190834980995277
2020-02-03,40633,41178,41178,40590,190,-1.13,10.612335823322157,10.606963151446896,-0.011403245965924569
2020-02-04,40056,40618,40839,39750,100,-1.42,10.59803375400978,10.607231958801487,-0.014302069312376986
2020-02-05,40213,40690,40700,40100,40,0.39,10.60194560541465,10.607899835792562,0.003911851404870603
2020-02-06,40287,40043,40345,39972,15610,0.18,10.603784115249285,10.608718832989144,0.0018385098346342943
2020-02-07,40563,40345,40633,40232,19970,0.69,10.610611600026868,10.609354008096876,0.006827484777582882
2020-02-10,40607,40533,40635,40451,13040,0.11,10.611695744521377,10.60994094474952,0.0010841444945093315
2020-02-11,40353,40510,40510,40243,17790,-0.63,10.605421020376692,10.609520723861534,-0.0062747241446849955
2020-02-12,40427,40352,40464,40251,14130,0.18,10.607253157556682,10.609989964107331,0.001832137179990312
2020-02-13,40580,40474,40625,40460,14930,0.38,10.611030613379805,10.6105235398869,0.0037774558231227218
2020-02-14,40879,40489,40912,40489,15050,0.74,10.61837176273886,10.610486854306187,0.007341149359055166
2020-02-17,40686,40826,40843,40660,11090,-0.47,10.613639331911896,10.609821799816345,-0.0047324308269640625
2020-02-18,41311,40820,41343,40800,22270,1.54,10.62888408731157,10.610250551318302,0.015244755399674403
2020-02-19,41463,41400,41486,41230,19080,0.37,10.632556742272136,10.611935627897468,0.00367265496056568
2020-02-20,41886,41488,41987,41390,27950,1.02,10.642706921198457,10.615658391829857,0.010150178926320308
2020-02-21,42511,42000,42571,42000,19670,1.49,10.657518144952888,10.620289436791376,0.01481122375443178
2020-02-24,43456,42750,43585,42750,39100,2.22,10.679504210918369,10.6265994447638,0.02198606596548025
2020-02-25,42675,43160,43200,42257,33280,-1.8,10.661368547662642,10.630829190400116,-0.018135663255726797
2020-02-26,42349,42470,42735,42006,26970,-0.76,10.65370008705053,10.634329552277544,-0.007668460612112682
2020-02-27,42193,42460,42735,42154,18400,-0.37,10.650009609487778,10.638045268036802,-0.0036904775627508712
2020-02-28,41763,42350,43000,41248,4470,-1.02,10.639766059056678,10.640754676495133,-0.0102435504311007
2020-03-02,42017,43014,43014,41689,310,0.61,10.645829577276265,10.643654590153172,0.006063518219587394
2020-03-03,43100,42050,43277,41960,70,2.58,10.671278276091838,10.64806346626592,0.025448698815573323
2020-03-04,43235,43100,43649,43006,90,0.31,10.674405631394531,10.65312732455614,0.0031273553026931467
2020-03-05,43874,43050,44255,43050,370,1.48,10.689077168485634,10.65814341465398,0.014671537091102138
2020-03-06,44098,44200,44881,43407,76250,0.51,10.694169708932606,10.66327782854235,0.005092540446971938
2020-03-09,44308,44200,44740,43829,61170,0.48,10.698920526636824,10.667962295662214,0.004750817704218591
2020-03-10,43694,44280,44280,43511,23910,-1.39,10.684966071886038,10.670249622906644,-0.013954454750786383
2020-03-11,43334,43690,43838,43270,35130,-0.82,10.676692825266652,10.670015340769,-0.008273246619385333
2020-03-12,42217,43311,43615,41601,75050,-2.58,10.6505782625063,10.669116150339306,-0.026114562760351845
2020-03-13,40382,42000,42085,40155,66620,-4.35,10.606139420110319,10.665152761427622,-0.04443884239598184
2020-03-16,39548,40802,41291,38419,106920,-2.07,10.585270403017024,10.65975782755506,-0.020869017093295028
2020-03-17,40279,39750,40950,38700,82570,1.85,10.603585520307838,10.656742782659324,0.018315117290814698
2020-03-18,39764,40239,40480,39368,72460,-1.28,10.590717259332036,10.652150089497303,-0.01286826097580196
2020-03-19,39889,39700,40170,39121,49450,0.31,10.593855875645637,10.645698222793452,0.003138616313600906
2020-03-20,40419,40049,40987,39885,46770,1.33,10.607055250423958,10.640085691045906,0.01319937477832056
2020-03-23,41317,40668,41500,39820,43820,2.22,10.629029316531945,10.635081703383099,0.0219740661079868
2020-03-24,41873,41451,42176,40115,40080,1.35,10.642396506792736,10.630767269871443,0.013367190260790807
2020-03-25,42713,42100,42889,41400,32140,2.01,10.662258602530038,10.62771210952921,0.019862095737302354
2020-03-26,43631,42400,43900,42000,34450,2.15,10.683523185864164,10.627591869027388,0.021264583334126286
2020-03-27,43590,43520,43759,43035,20610,-0.09,10.682583045232438,10.628082720691202,-0.0009401406317266492
2020-03-30,43883,43200,44180,43200,920,0.67,10.689282280329282,10.631308055509784,0.006699235096844447
2020-03-31,43225,44373,44399,43060,290,-1.5,10.674174310551491,10.636977629713217,-0.015107969777790942
2020-04-01,43578,42854,43645,42800,50,0.82,10.682307714834224,10.645064072364649,0.00813340428273257
2020-04-03,44298,44190,44400,43860,80,1.65,10.69869480828722,10.65298984636293,0.016387093452996382
2020-04-07,45043,44000,46299,44000,20590,1.68,10.715372868055429,10.663377813756547,0.016678059768208797
2020-04-08,44944,44762,45000,44650,12640,-0.22,10.713172549344025,10.67332086989808,-0.0022003187114041367
2020-04-09,45279,44970,45330,44802,13160,0.75,10.720598627827538,10.682782818015044,0.007426078483513621
2020-04-13,46270,45499,46360,45499,19510,2.19,10.742249081901045,10.69221779846247,0.021650454073506964
2020-04-15,46696,46499,46782,46030,26090,0.92,10.751413786883626,10.701302571803376,0.009164704982580929
2020-04-16,47203,46783,47290,46478,21660,1.09,10.762212728875873,10.709632082332197,0.01079894199224718
2020-04-17,45855,47005,47005,45400,32290,-2.86,10.733239522993044,10.713775110426269,-0.02897320588282959
2020-04-20,45724,45400,45949,45265,24610,-0.29,10.730378603145668,10.717758073585706,-0.002860919847375243
2020-04-21,45383,45735,46275,45100,31180,-0.75,10.722892864566573,10.720558955605478,-0.007485738579095624
2020-04-22,46189,45656,46290,45475,32759,1.78,10.740496953482564,10.726085842516403,0.01760408891599141
2020-04-23,46475,46499,46680,46171,42680,0.62,10.746669812589644,10.731449350662688,0.0061728591070799865
2020-04-24,46550,46491,46850,46160,43750,0.16,10.748282282705214,10.735581640197521,0.0016124701155693089
2020-04-27,46353,46352,46673,46250,36810,-0.42,10.744041293818528,10.73797067567778,-0.00424098888668567
2020-04-28,46188,46290,46333,45750,25390,-0.36,10.740475303071747,10.740245905155087,-0.003565990746780656
2020-04-29,45439,46290,46308,45401,4780,-1.62,10.724126046110621,10.74053985667868,-0.016349256961126102
2020-04-30,44647,45642,45761,44200,2130,-1.74,10.706542394797626,10.73756429942006,-0.017583651312994775
2020-05-01,45251,44703,45380,44441,310,1.35,10.719980048331397,10.734944821207373,0.0134376535337708
2020-05-04,45762,45403,46090,45349,490,1.13,10.731209331392293,10.73236120475041,0.011229283060895767
2020-05-05,45539,45400,45590,44768,230,-0.49,10.726324380659024,10.731784942889242,-0.004884950733268667
2020-05-06,45387,45700,45850,45330,37990,-0.33,10.722980999412945,10.731168475911515,-0.0033433812460792467
2020-05-07,46147,45450,46222,45355,40800,1.67,10.739587232400936,10.732559673231044,0.01660623298799102
2020-05-08,45820,46050,46343,45751,53030,-0.71,10.732475956007487,10.731891256774789,-0.007111276393448662
2020-05-11,45785,45842,45980,45609,39590,-0.08,10.731711805541833,10.730644756187472,-0.0007641504656543674
2020-05-12,45635,45821,45970,45551,37850,-0.33,10.728430244950978,10.72899041970795,-0.0032815605908549372
2020-05-13,45983,45634,46087,45527,41420,0.76,10.736027041947786,10.72832256538539,0.007596796996807598
2020-05-14,46631,46020,46735,46020,47990,1.41,10.750020834993819,10.729118026378897,0.013993793046033431
2020-05-15,47352,46490,47420,46480,51030,1.55,10.765364336370562,10.732554550567222,0.015343501376742452
2020-05-18,46652,47500,47965,46550,65730,-1.48,10.750471077810941,10.736215274151666,-0.014893258559620648
2020-05-19,47036,46656,47180,46463,47800,0.82,10.758668544943307,10.739439315535991,0.008197467132365688
